budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
20000000,73830340,Obsessed,BeyoncÃ© Knowles|Idris Elba|Ali Larter|Jerry O'Connell|Bonnie Perlman,Steve Shill,108,Drama|Thriller,67,5.5,2009,20328008.682499,75041189.6275929
15000000,16633035,Whip It,Ellen Page|Landon Pigg|Drew Barrymore|Sarah Habel|Shannon Eagen,Drew Barrymore,111,Drama,214,6.6,2009,15246006.511874301,16905823.9948155
0,6149791,In the Loop,Peter Capaldi|Tom Hollander|Gina McKee|James Gandolfini|Chris Addison,Armando Iannucci,106,Comedy,85,6.5,2009,0.0,6250650.24217773
45000000,7810000,Solomon Kane,James Purefoy|Pete Postlethwaite|Alice Krige|Mackenzie Crook|Max von Sydow,Michael J. Bassett,104,Adventure|Fantasy|Action|Science Fiction,230,5.5,2009,45738019.5356229,7938087.39051588
150000000,341131793,X-Men Origins: Wolverine,Hugh Jackman|Liev Schreiber|Danny Huston|Lynn Collins|Ryan Reynolds,Gavin Hood,107,Adventure|Action|Thriller|Science Fiction,2784,6.2,2009,152460065.118743,346726502.499023
4000000,4100000,S. Darko,Daveigh Chase|Elizabeth Berkley|Briana Evigan|James Lafferty|Ed Westwick,Chris Fisher,103,Thriller|Crime|Science Fiction|Mystery,63,3.8,2009,4065601.73649981,4167241.7799123
2900000,296557,Black Dynamite,Michael Jai White|Arsenio Hall|Tommy Davidson|Kevin Chapman|Richard Edson,Scott Sanders,90,Action|Comedy,102,7.4,2009,2947561.25896236,301420.663542793
6000000,6670712,City Island,Andy GarcÃ­a|Julianna Margulies|Steven Strait|Dominik GarcÃ­a-Lorido|Ezra Miller,Raymond De Felitta,104,Drama|Comedy,51,6.3,2009,6098402.60474972,6780114.57272253
40000000,19258519,Amelia,Hilary Swank|Richard Gere|Aaron Abrams|Ewan McGregor|Christopher Eccleston,Mira Nair,111,Drama|Adventure|Romance,41,5.3,2009,40656017.3649981,19574367.072203603
0,44348,Desert Flower,Liya Kebede|Sally Hawkins|Craig Parkinson|Meera Syal|Anthony Mackie,Sherry Hormann,120,Drama,42,7.3,2009,0.0,45075.3264525734
0,500154,Echelon Conspiracy,Shane West|Edward Burns|Ving Rhames|Martin Sheen|Steven Elder,Greg Marcks,105,Action|Crime|Mystery,58,5.4,2009,0.0,508356.742729331
25000000,4388563,Beyond a Reasonable Doubt,Michael Douglas|Jesse Metcalfe|Amber Tamblyn|Joel David Moore|Orlando Jones,Peter Hyams,105,Drama,42,5.6,2009,25410010.8531238,4460537.3383847
8000000,29010817,New in Town,RenÃ©e Zellweger|Harry Connick Jr.|J.K. Simmons|Siobhan Fallon|Mike O'Brien,Jonas Elmer,97,Comedy|Romance,50,5.3,2009,8131203.47299962,29486606.9931195
12500000,27206120,Sorority Row,Rumer Willis|Briana Evigan|Jamie Chung|Leah Pipes|Teri Andrzejewski,Stewart Hendler,101,Horror|Mystery|Thriller,92,5.3,2009,12705005.4265619,27652312.1788555
10000000,7022728,The Joneses,David Duchovny|Demi Moore|Amber Heard|Benjamin Hollingsworth|Lauren Hutton,Derrick Borte,96,Comedy|Drama,117,6.0,2009,10164004.3412495,7137903.78794146
20000000,18599102,Fired Up!,Nicholas D'Agosto|Eric Christian Olsen|Sarah Roemer|Molly Sims|Danneel Ackles,Will Gluck,90,Comedy|Romance,103,5.9,2009,20328008.682499,18904135.3471342
10000000,295750,World's Greatest Dad,Robin Williams|Alexie Gilmore|Daryl Sabara|Geoff Pierson|Henry Simmons,Bobcat Goldthwait,99,Comedy|Romance,67,6.3,2009,10164004.3412495,300600.428392455
1700000,1007962,The Girlfriend Experience,Sasha Grey|Chris Santos|Peter Zizzo|Timothy J. Cox|Timothy Davis,Steven Soderbergh,77,Comedy|Drama,41,5.5,2009,1727880.73801242,1024493.01438145
15000000,6405245,Post Grad,Alexis Bledel|Zach Gilford|Rodrigo Santoro|Jane Lynch|Carol Burnett,Vicky Jenson,89,Comedy,63,5.1,2009,15246006.511874301,6510293.79867668
0,43051547,Notorious,Jamal Woolard|Derek Luke|Naturi Naughton|Antonique Smith|Angela Bassett,"George Tillman, Jr.",122,Drama|Music,85,6.6,2009,0.0,43757611.0605508
7000000,39462438,Crazy Heart,Jeff Bridges|Maggie Gyllenhaal|Colin Farrell|Robert Duvall|Paul Herman,Scott Cooper,112,Drama|Music|Romance,126,6.4,2009,7114803.03887467,40109639.114829
58000000,85280250,Did You Hear About The Morgans?,Hugh Grant|Sarah Jessica Parker|Mary Steenburgen|Sam Elliott|Natalia Klimas,Marc Lawrence,103,Comedy,181,5.0,2009,58951225.179247305,86678883.1222845
5000000,38610009,The Grudge 3,Johanna Braddy|Gil McKinney|Emi Ikehata|Jadie-Rose Hobson|Beau Mirchoff,Toby Wilkins,90,Horror|Thriller,74,5.4,2009,5082002.17062476,39243229.909168296
160000000,825500000,Inception,Leonardo DiCaprio|Joseph Gordon-Levitt|Ellen Page|Tom Hardy|Ken Watanabe,Christopher Nolan,148,Action|Thriller|Science Fiction|Mystery|Adventure,9767,7.9,2010,160000000.0,825500000.0
200000000,623933331,Iron Man 2,Robert Downey Jr.|Gwyneth Paltrow|Don Cheadle|Scarlett Johansson|Mickey Rourke,Jon Favreau,124,Adventure|Action|Science Fiction,4920,6.6,2010,200000000.0,623933331.0
200000000,1025467110,Alice in Wonderland,Mia Wasikowska|Johnny Depp|Anne Hathaway|Helena Bonham Carter|Crispin Glover,Tim Burton,108,Family|Fantasy|Adventure,2853,6.3,2010,200000000.0,1025467110.0
13000000,327803731,Black Swan,Natalie Portman|Mila Kunis|Vincent Cassel|Barbara Hershey|Winona Ryder,Darren Aronofsky,108,Drama|Mystery|Thriller,2597,7.1,2010,13000000.0,327803731.0
250000000,954305868,Harry Potter and the Deathly Hallows: Part 1,Daniel Radcliffe|Emma Watson|Rupert Grint|Ralph Fiennes|Helena Bonham Carter,David Yates,146,Adventure|Fantasy|Family,3467,7.4,2010,250000000.0,954305868.0
69000000,543513985,Despicable Me,Steve Carell|Jason Segel|Russell Brand|Julie Andrews|Will Arnett,Pierre Coffin|Chris Renaud,95,Action|Animation|Family,4851,7.1,2010,69000000.0,543513985.0
80000000,274470394,The Expendables,Sylvester Stallone|Jason Statham|Dolph Lundgren|Eric Roberts|Randy Couture,Sylvester Stallone,103,Action|Thriller,2025,5.9,2010,80000000.0,274470394.0
165000000,494878759,How to Train Your Dragon,Jay Baruchel|Gerard Butler|Craig Ferguson|America Ferrera|Jonah Hill,Dean DeBlois|Chris Sanders,98,Fantasy|Adventure|Animation|Family,2949,7.4,2010,165000000.0,494878759.0
80000000,294804195,Shutter Island,Leonardo DiCaprio|Mark Ruffalo|Ben Kingsley|Emily Mortimer|Michelle Williams,Martin Scorsese,138,Drama|Thriller|Mystery,3554,7.6,2010,80000000.0,294804195.0
170000000,400062763,TRON: Legacy,Garrett Hedlund|Jeff Bridges|Olivia Wilde|Bruce Boxleitner|Yaya DaCosta,Joseph Kosinski,125,Adventure|Action|Science Fiction,2026,6.3,2010,170000000.0,400062763.0
260000000,591794936,Tangled,Zachary Levi|Mandy Moore|Donna Murphy|Ron Perlman|M.C. Gainey,Nathan Greno|Byron Howard,100,Animation|Family,2019,7.3,2010,260000000.0,591794936.0
200000000,1063171911,Toy Story 3,Tom Hanks|Tim Allen|Ned Beatty|Joan Cusack|Michael Keaton,Lee Unkrich,103,Animation|Family|Comedy,2924,7.5,2010,200000000.0,1063171911.0
110000000,293329073,Salt,Angelina Jolie|Liev Schreiber|Corey Stoll|Chiwetel Ejiofor|Daniel Olbrychski,Phillip Noyce,100,Action|Thriller|Crime|Mystery,1433,6.2,2010,110000000.0,293329073.0
18000000,35692920,127 Hours,James Franco|Kate Mara|Amber Tamblyn|ClÃ©mence PoÃ©sy|Lizzy Caplan,Danny Boyle,94,Adventure|Drama|Thriller,1645,6.9,2010,18000000.0,35692920.0
8000000,74952305,Easy A,Emma Stone|Stanley Tucci|Amanda Bynes|Cam Gigandet|Lisa Kudrow,Will Gluck,92,Comedy,1303,6.6,2010,8000000.0,74952305.0
155000000,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,Skandar Keynes|Georgie Henley|Simon Pegg|Gary Sweet|Arthur Angel,Michael Apted,113,Adventure|Family|Fantasy,905,6.0,2010,155000000.0,415686217.0
28000000,96188903,Kick-Ass,Aaron Taylor-Johnson|ChloÃ« Grace Moretz|Christopher Mintz-Plasse|Nicolas Cage|Mark Strong,Matthew Vaughn,117,Action|Crime,3085,7.0,2010,28000000.0,96188903.0
100000000,278346189,The Tourist,Johnny Depp|Angelina Jolie|Paul Bettany|Timothy Dalton|Steven Berkoff,Florian Henckel von Donnersmarck,103,Action|Thriller|Romance,1084,6.0,2010,100000000.0,278346189.0
150000000,335154643,Prince of Persia: The Sands of Time,Jake Gyllenhaal|Gemma Arterton|Ben Kingsley|Alfred Molina|Steve Toussaint,Mike Newell,116,Adventure|Fantasy|Action|Romance,1545,6.1,2010,150000000.0,335154643.0
200000000,310669540,Robin Hood,Russell Crowe|Cate Blanchett|Mark Strong|Oscar Isaac|LÃ©a Seydoux,Ridley Scott,140,Action,844,6.1,2010,200000000.0,310669540.0
38000000,252276927,True Grit,Jeff Bridges|Hailee Steinfeld|Matt Damon|Josh Brolin|Barry Pepper,Ethan Coen|Joel Coen,110,Drama|Adventure|Western,1084,7.0,2010,38000000.0,252276927.0
125000000,232713139,Clash of the Titans,Sam Worthington|Liam Neeson|Ralph Fiennes|Gemma Arterton|Jason Flemyng,Louis Leterrier,106,Adventure|Fantasy|Action,1530,5.6,2010,125000000.0,232713139.0
150000000,215283742,The Sorcerer's Apprentice,Nicolas Cage|Jay Baruchel|Monica Bellucci|Alfred Molina|Teresa Palmer,Jon Turteltaub,109,Fantasy|Adventure|Action|Comedy|Drama,871,5.8,2010,150000000.0,215283742.0
40000000,224920315,The Social Network,Jesse Eisenberg|Andrew Garfield|Justin Timberlake|Armie Hammer|Max Minghella,David Fincher,120,Drama,2022,7.1,2010,40000000.0,224920315.0
60000000,47664559,Scott Pilgrim vs. the World,Michael Cera|Mary Elizabeth Winstead|Kieran Culkin|Chris Evans|Anna Kendrick,Edgar Wright,112,Action|Adventure|Comedy,1258,7.2,2010,60000000.0,47664559.0
100000000,310650585,Little Fockers,Robert De Niro|Ben Stiller|Owen Wilson|Dustin Hoffman|Barbra Streisand,Paul Weitz,98,Comedy|Romance,717,5.4,2010,100000000.0,310650585.0
40000000,126248813,Predators,Topher Grace|Alice Braga|Laurence Fishburne|Adrien Brody|Danny Trejo,NimrÃ³d Antal,107,Action|Science Fiction|Adventure|Thriller,722,5.8,2010,40000000.0,126248813.0
95000000,226497209,Percy Jackson & the Olympians: The Lightning Thief,Logan Lerman|Brandon T. Jackson|Alexandra Daddario|Jake Abel|Sean Bean,Chris Columbus,118,Adventure|Fantasy|Family,1175,6.0,2010,95000000.0,226497209.0
100000000,167805466,Unstoppable,Denzel Washington|Chris Pine|Rosario Dawson|Ethan Suplee|Kevin Corrigan,Tony Scott,98,Action|Thriller,733,6.2,2010,100000000.0,167805466.0
165000000,752600867,Shrek Forever After,Mike Myers|Eddie Murphy|Cameron Diaz|Antonio Banderas|Julie Andrews,Mike Mitchell,93,Comedy|Adventure|Fantasy|Animation|Family,1191,6.0,2010,165000000.0,752600867.0
25000000,114977104,Dear John,Amanda Seyfried|Channing Tatum|Henry Thomas|Richard Jenkins|Scott Porter,Lasse HallstrÃ¶m,115,Drama|Romance|War,737,6.5,2010,25000000.0,114977104.0
110000000,177238796,The A-Team,Liam Neeson|Bradley Cooper|Jessica Biel|Sharlto Copley|Patrick Wilson,Joe Carnahan,117,Thriller|Action|Adventure|Comedy|Crime,1162,6.2,2010,110000000.0,177238796.0
58000000,71664962,RED,Bruce Willis|John Malkovich|Helen Mirren|Mary-Louise Parker|Karl Urban,Robert Schwentke,111,Action|Adventure|Comedy|Crime|Thriller,2064,6.5,2010,58000000.0,71664962.0
20000000,31327899,Machete,Danny Trejo|Michelle Rodriguez|Jessica Alba|Robert De Niro|Lindsay Lohan,Robert Rodriguez|Ethan Maniquis,105,Action|Comedy|Thriller,753,6.2,2010,20000000.0,31327899.0
80000000,271430189,Grown Ups,Adam Sandler|Salma Hayek|Maria Bello|Steve Buscemi|Maya Rudolph,Dennis Dugan,102,Comedy,1144,6.1,2010,80000000.0,271430189.0
80000000,157107755,The Book of Eli,Denzel Washington|Gary Oldman|Michael Gambon|Mila Kunis|Jennifer Beals,Albert Hughes|Allen Hughes,118,Action|Thriller|Science Fiction,1506,6.5,2010,80000000.0,157107755.0
55000000,152263880,Date Night,Steve Carell|Tina Fey|Mark Wahlberg|Taraji P. Henson|Jimmi Simpson,Shawn Levy,97,Comedy,781,5.9,2010,55000000.0,152263880.0
37000000,154026136,The Town,Ben Affleck|Rebecca Hall|Jeremy Renner|Jon Hamm|Blake Lively,Ben Affleck,125,Crime|Drama|Thriller,930,6.9,2010,37000000.0,154026136.0
68000000,698491347,The Twilight Saga: Eclipse,Kristen Stewart|Robert Pattinson|Taylor Lautner|Ashley Greene|Peter Facinelli,David Slade,124,Adventure|Fantasy|Drama|Romance,1331,5.9,2010,68000000.0,698491347.0
130000000,321885765,Megamind,Will Ferrell|Brad Pitt|Tina Fey|Jonah Hill|David Cross,Tom McGrath,95,Animation|Action|Comedy|Family|Science Fiction,1190,6.6,2010,130000000.0,321885765.0
150000000,318502923,The Last Airbender,Noah Ringer|Nicola Peltz|Jackson Rathbone|Dev Patel|Shaun Toub,M. Night Shyamalan,103,Action|Adventure|Family|Fantasy,732,4.7,2010,150000000.0,318502923.0
100000000,170432927,The Other Guys,Will Ferrell|Mark Wahlberg|Eva Mendes|Samuel L. Jackson|Dwayne Johnson,Adam McKay,107,Action|Comedy|Crime,951,6.1,2010,100000000.0,170432927.0
1500000,97009150,Insidious,Patrick Wilson|Rose Byrne|Barbara Hershey|Leigh Whannell|Angus Sampson,James Wan,103,Horror|Thriller,999,6.7,2010,1500000.0,97009150.0
30000000,159291809,Step Up 3D,Rick Malambri|Adam G. Sevani|Joe Slaughter|Sharni Vinson|Alyson Stoner,Jon M. Chu,107,Drama|Romance,365,6.5,2010,30000000.0,159291809.0
15000000,414211549,The King's Speech,Colin Firth|Geoffrey Rush|Helena Bonham Carter|Guy Pearce|Timothy Spall,Tom Hooper,118,Drama|History,1688,7.4,2010,15000000.0,414211549.0
30000000,102820008,Love & Other Drugs,Jake Gyllenhaal|Anne Hathaway|Oliver Platt|Hank Azaria|Gabriel Macht,Edward Zwick,112,Drama|Comedy|Romance,756,6.5,2010,30000000.0,102820008.0
30000000,20348249,The Way Back,Colin Farrell|Dejan Angelov|DragoÈ™ Bucur|Ed Harris|Jim Sturgess,Peter Weir,133,Drama|Adventure|History,246,6.7,2010,30000000.0,20348249.0
32000000,18409891,Repo Men,Jude Law|Forest Whitaker|Alice Braga|Liev Schreiber|Carice van Houten,Miguel Sapochnik,111,Action|Science Fiction|Thriller|Crime,375,6.1,2010,32000000.0,18409891.0
7000000,7644937,Last Night,Keira Knightley|Sam Worthington|Eva Mendes|Guillaume Canet|Griffin Dunne,Massy Tadjedin,90,Drama|Romance,150,6.1,2010,7000000.0,7644937.0
117000000,261930431,Knight and Day,Tom Cruise|Cameron Diaz|Peter Sarsgaard|Viola Davis|Jordi MollÃ ,James Mangold,109,Action|Comedy,1045,5.9,2010,117000000.0,261930431.0
60000000,204594016,Eat Pray Love,Julia Roberts|James Franco|Javier Bardem|Billy Crudup|Richard Jenkins,Ryan Murphy,133,Drama,407,5.7,2010,60000000.0,204594016.0
1000000,12355734,Blue Valentine,Ryan Gosling|Michelle Williams|Mike Vogel|John Doman|Faith Wladyka,Derek Cianfrance,112,Drama|Romance,530,6.9,2010,1000000.0,12355734.0
40000000,136000000,The Bounty Hunter,Gerard Butler|Jennifer Aniston|Gio Perez|Siobhan Fallon|Joel Garland,Andy Tennant,110,Action,553,5.5,2010,40000000.0,136000000.0
19000000,29922472,Leap Year,Amy Adams|Matthew Goode|Adam Scott|John Lithgow|Flaminia Cinque,Anand Tucker,100,Romance|Comedy,283,6.3,2010,19000000.0,29922472.0
100000000,94882889,Green Zone,Matt Damon|Greg Kinnear|Brendan Gleeson|Amy Ryan|Jason Isaacs,Paul Greengrass,115,Action|Adventure|Drama|Thriller,445,6.3,2010,100000000.0,94882889.0
112000000,237382724,Gulliver's Travels,Emily Blunt|Jason Segel|Jack Black|Amanda Peet|Chris O'Dowd,Rob Letterman,85,Comedy,375,5.0,2010,112000000.0,237382724.0
35000000,77477008,The Back-Up Plan,Jennifer Lopez|Alex O'Loughlin|Danneel Ackles|Eric Christian Olsen|Anthony Anderson,Alan Poul,106,Comedy|Romance,290,5.7,2010,35000000.0,77477008.0
44000000,48190704,Charlie St. Cloud,Zac Efron|Amanda Crew|Kim Basinger|Chris Massoglia|Dave Franco,Burr Steers,99,Drama,324,6.8,2010,44000000.0,48190704.0
19000000,49830607,The Switch,Jason Bateman|Jennifer Aniston|Jeff Goldblum|Juliette Lewis|Todd Louiso,Josh Gordon|Will Speck,101,Comedy|Romance|Drama,388,5.8,2010,19000000.0,49830607.0
10000000,2995811,The Runaways,Dakota Fanning|Kristen Stewart|Michael Shannon|Riley Keough|Stella Maeve,Floria Sigismondi,106,Drama|Music,133,6.3,2010,10000000.0,2995811.0
52000000,216485654,Valentine's Day,Jessica Alba|Jessica Biel|Bradley Cooper|Eric Dane|Patrick Dempsey,Garry Marshall,125,Comedy|Romance,675,5.6,2010,52000000.0,216485654.0
25000000,36993168,Don't Be Afraid of the Dark,Katie Holmes|Guy Pearce|Bailee Madison|Alan Dale|Jack Thompson,Troy Nixey,99,Fantasy|Horror|Thriller,186,5.4,2010,25000000.0,36993168.0
20000000,136150434,Saw 3D,Tobin Bell|Costas Mandylor|Betsy Russell|Cary Elwes|Sean Patrick Flanery,Kevin Greutert,90,Horror|Crime,397,5.8,2010,20000000.0,136150434.0
40000000,357852395,The Karate Kid,Jaden Smith|Jackie Chan|Taraji P. Henson|Yu Rong-Guang|Tess Liu,Harald Zwart,140,Action|Adventure|Drama|Family,1019,6.1,2010,40000000.0,357852395.0
65000000,211780824,Due Date,Zach Galifianakis|Robert Downey Jr.|Michelle Monaghan|Jamie Foxx|Juliette Lewis,Todd Phillips,95,Comedy|Drama,1015,6.2,2010,65000000.0,211780824.0
8000000,3453043,Wild Target,Bill Nighy|Emily Blunt|Rupert Grint|Rupert Everett|Eileen Atkins,Jonathan Lynn,98,Action|Comedy,101,6.1,2010,8000000.0,3453043.0
52000000,52615806,From Paris with Love,John Travolta|Jonathan Rhys Meyers|Kasia Smutniak|Richard Durden|Bing Yin,Pierre Morel,92,Action|Crime|Thriller,432,6.1,2010,52000000.0,52615806.0
45000000,60222298,The Ghost Writer,Ewan McGregor|Pierce Brosnan|Jon Bernthal|Kim Cattrall|Tom Wilkinson,Roman Polanski,128,Thriller|Mystery,357,6.5,2010,45000000.0,60222298.0
8000000,6491240,It's Kind of a Funny Story,Keir Gilchrist|Emma Roberts|Zach Galifianakis|Viola Davis|ZoÃ« Kravitz,Anna Boden|Ryan Fleck,101,Comedy|Drama,364,6.9,2010,8000000.0,6491240.0
30000000,51148651,The Next Three Days,Russell Crowe|Elizabeth Banks|Brian Dennehy|RZA|Moran Atias,Paul Haggis,133,Romance|Drama|Thriller|Crime,570,6.8,2010,30000000.0,51148651.0
35000000,115664037,A Nightmare on Elm Street,Jackie Earle Haley|Katie Cassidy|Kyle Gallner|Kellan Lutz|Thomas Dekker,Samuel Bayer,95,Horror|Mystery|Thriller,423,5.5,2010,35000000.0,115664037.0
25000000,23580000,The Losers,Jeffrey Dean Morgan|Zoe Saldana|Chris Evans|Idris Elba|Columbus Short,Sylvain White,97,Action|Adventure|Crime|Mystery|Thriller,298,6.2,2010,25000000.0,23580000.0
25000000,9190869,The Fighter,Mark Wahlberg|Christian Bale|Amy Adams|Melissa Leo|Mickey O'Keefe,David O. Russell,116,Drama,965,7.1,2010,25000000.0,9190869.0
40000000,90029656,Get Him to the Greek,Jonah Hill|Russell Brand|Rose Byrne|Colm Meaney|Sean Combs,Nicholas Stoller,109,Comedy,359,5.9,2010,40000000.0,90029656.0
47000000,10539000,Jonah Hex,Josh Brolin|John Malkovich|Megan Fox|Michael Fassbender|Will Arnett,Jimmy Hayward,80,Action|Western|Drama|Fantasy|Thriller,252,4.4,2010,47000000.0,10539000.0
20000000,80547866,Vampires Suck,Chris Riggi|Matt Lanter|Jenn Proske|Ken Jeong|Bradley Dodds,Jason Friedberg|Aaron Seltzer,82,Horror|Comedy,177,4.3,2010,20000000.0,80547866.0
2000000,7871522,Inside Job,Matt Damon|William Ackman|Barack Obama|George W. Bush|Jonathan Alpert,Charles Ferguson,109,Documentary,171,7.6,2010,2000000.0,7871522.0
75000000,98159963,Killers,Katherine Heigl|Ashton Kutcher|Tom Selleck|Catherine O'Hara|Alex Borstein,Robert Luketic,100,Action|Comedy|Thriller|Romance,530,5.7,2010,75000000.0,98159963.0
26000000,67918658,Legion,Paul Bettany|Dennis Quaid|Kevin Durand|Kate Walsh|Doug Jones,Scott Stewart,100,Horror,376,5.0,2010,26000000.0,67918658.0
0,3317662,13,Jason Statham|Alexander SkarsgÃ¥rd|Gaby Hoffmann|Emmanuelle Chriqui|Mickey Rourke,GÃ©la Babluani,97,Drama|Thriller,135,5.9,2010,0.0,3317662.0
100000000,288347692,Sex and the City 2,Sarah Jessica Parker|Kristin Davis|Cynthia Nixon|Kim Cattrall|Chris Noth,Michael Patrick King,146,Comedy|Drama|Romance,275,5.5,2010,100000000.0,288347692.0
20000000,32005248,You Again,Kristen Bell|Sigourney Weaver|Betty White|Kristin Chenoweth|Odette Annable,Andy Fickman,105,Comedy|Romance,213,6.0,2010,20000000.0,32005248.0
35000000,93246388,Nanny McPhee and the Big Bang,Emma Thompson|Ralph Fiennes|Maggie Gyllenhaal|Maggie Smith|Rhys Ifans,Susanna White,109,Fantasy|Comedy,228,6.0,2010,35000000.0,93246388.0
36000000,64572262,Hot Tub Time Machine,John Cusack|Lizzy Caplan|Rob Corddry|Craig Robinson|Clark Duke,Steve Pink,101,Science Fiction|Comedy|Adventure,550,5.9,2010,36000000.0,64572262.0
20000000,24145613,Let Me In,Kodi Smit-McPhee|ChloÃ« Grace Moretz|Richard Jenkins|Elias Koteas|Sasha Barrese,Matt Reeves,116,Drama|Horror|Mystery,353,6.6,2010,20000000.0,24145613.0
14000000,1755212,Flipped,Madeline Carroll|Callan McAuliffe|Anthony Edwards|Aidan Quinn|Rebecca De Mornay,Rob Reiner,90,Comedy|Drama|Romance,259,7.2,2010,14000000.0,1755212.0
80000000,140073390,Legend of the Guardians: The Owls of Ga'Hoole,Emily Barclay|Abbie Cornish|Essie Davis|Joel Edgerton|Deborra-Lee Furness,Zack Snyder,97,Animation|Adventure|Family|Fantasy,471,6.5,2010,80000000.0,140073390.0
32000000,69055695,Takers,Chris Brown|Hayden Christensen|Matt Dillon|Michael Ealy|Idris Elba,John Luessenhop,107,Action|Crime|Drama|Thriller,248,6.1,2010,32000000.0,69055695.0
